individual,mode,activity,alternative,choice,ASC,var11,var21,var31,var12,var22,var32,var13,var23,var33,var14,var24,var34,var1_1,var1_2,var1_3,var2_1,var2_2,var2_3,var3_1,var3_2,var3_3
3132,NMT,NICT,NMT_NICT,0,0,4.268798697,5.791418225,1.793938661,0,0,0,0,0,0,0,0,0,0,0,0,4.636987041,1.557087233,2.302278055,0,0,0
3132,NMT,NA1,NMT_NA1,0,0,4.268798697,5.791418225,1.793938661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.606515525,-8.446488452,2.819228557
3132,IPT,ICT,IPT_ICT,1,0,0,0,0,6.715211933,4.279837096,2.629862257,0,0,0,0,0,0,7.199899217,4.000858295,4.458182528,0,0,0,0,0,0
3132,IPT,NICT,IPT_NICT,0,0,0,0,0,6.715211933,4.279837096,2.629862257,0,0,0,0,0,0,0,0,0,4.636987041,1.557087233,2.302278055,0,0,0
3132,IPT,NA1,IPT_NA1,0,0,0,0,0,6.715211933,4.279837096,2.629862257,0,0,0,0,0,0,0,0,0,0,0,0,3.606515525,-8.446488452,2.819228557
3132,PV,ICT,PV_ICT,0,0,0,0,0,0,0,0,7.77509599,5.507678895,-5.971663759,0,0,0,7.199899217,4.000858295,4.458182528,0,0,0,0,0,0
3132,PV,NICT,PV_NICT,0,0,0,0,0,0,0,0,7.77509599,5.507678895,-5.971663759,0,0,0,0,0,0,4.636987041,1.557087233,2.302278055,0,0,0
3132,PV,NA1,PV_NA1,0,0,0,0,0,0,0,0,7.77509599,5.507678895,-5.971663759,0,0,0,0,0,0,0,0,0,3.606515525,-8.446488452,2.819228557
3132,BUS,ICT,BUS_ICT,0,0,0,0,0,0,0,0,0,0,0,4.613547694,3.526587124,-1.717714443,7.199899217,4.000858295,4.458182528,0,0,0,0,0,0
3132,BUS,NICT,BUS_NICT,0,0,0,0,0,0,0,0,0,0,0,4.613547694,3.526587124,-1.717714443,0,0,0,4.636987041,1.557087233,2.302278055,0,0,0
3132,BUS,NA1,BUS_NA1,0,0,0,0,0,0,0,0,0,0,0,4.613547694,3.526587124,-1.717714443,0,0,0,0,0,0,3.606515525,-8.446488452,2.819228557
3133,NMT,ICT,NMT_ICT,0,0,7.494938227,5.036209806,1.297715163,0,0,0,0,0,0,0,0,0,5.565053369,1.47452858,1.47272569,0,0,0,0,0,0
3133,NMT,NICT,NMT_NICT,0,0,7.494938227,5.036209806,1.297715163,0,0,0,0,0,0,0,0,0,0,0,0,4.024191501,9.30909072,3.557275887,0,0,0
3133,NMT,NA1,NMT_NA1,0,0,7.494938227,5.036209806,1.297715163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.249770613,-3.207645704,3.735280936
3133,IPT,ICT,IPT_ICT,0,0,0,0,0,5.93654965,5.070697022,5.963999236,0,0,0,0,0,0,5.565053369,1.47452858,1.47272569,0,0,0,0,0,0
3133,IPT,NICT,IPT_NICT,1,0,0,0,0,5.93654965,5.070697022,5.963999236,0,0,0,0,0,0,0,0,0,4.024191501,9.30909072,3.557275887,0,0,0
3133,IPT,NA1,IPT_NA1,0,0,0,0,0,5.93654965,5.070697022,5.963999236,0,0,0,0,0,0,0,0,0,0,0,0,5.249770613,-3.207645704,3.735280936
3133,PV,ICT,PV_ICT,0,0,0,0,0,0,0,0,6.927320473,1.501633177,1.898980456,0,0,0,5.565053369,1.47452858,1.47272569,0,0,0,0,0,0
3133,PV,NICT,PV_NICT,0,0,0,0,0,0,0,0,6.927320473,1.501633177,1.898980456,0,0,0,0,0,0,4.024191501,9.30909072,3.557275887,0,0,0
3133,PV,NA1,PV_NA1,0,0,0,0,0,0,0,0,6.927320473,1.501633177,1.898980456,0,0,0,0,0,0,0,0,0,5.249770613,-3.207645704,3.735280936
3133,BUS,ICT,BUS_ICT,0,0,0,0,0,0,0,0,0,0,0,6.798336905,4.72924445,-5.297428487,5.565053369,1.47452858,1.47272569,0,0,0,0,0,0
3133,BUS,NICT,BUS_NICT,0,0,0,0,0,0,0,0,0,0,0,6.798336905,4.72924445,-5.297428487,0,0,0,4.024191501,9.30909072,3.557275887,0,0,0
3133,BUS,NA1,BUS_NA1,0,0,0,0,0,0,0,0,0,0,0,6.798336905,4.72924445,-5.297428487,0,0,0,0,0,0,5.249770613,-3.207645704,3.735280936
3134,NMT,ICT,NMT_ICT,0,0,6.041325632,6.556812093,2.411982399,0,0,0,0,0,0,0,0,0,5.113997195,7.418994702,-1.584488352,0,0,0,0,0,0
3134,NMT,NICT,NMT_NICT,0,0,6.041325632,6.556812093,2.411982399,0,0,0,0,0,0,0,0,0,0,0,0,6.948789896,1.22981986,2.448721262,0,0,0
3134,NMT,NA1,NMT_NA1,0,0,6.041325632,6.556812093,2.411982399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35651059,1.444109763,-1.355828228
3134,IPT,ICT,IPT_ICT,1,0,0,0,0,7.237346474,4.619531464,5.111853369,0,0,0,0,0,0,5.113997195,7.418994702,-1.584488352,0,0,0,0,0,0
3134,IPT,NICT,IPT_NICT,0,0,0,0,0,7.237346474,4.619531464,5.111853369,0,0,0,0,0,0,0,0,0,6.948789896,1.22981986,2.448721262,0,0,0
3134,IPT,NA1,IPT_NA1,0,0,0,0,0,7.237346474,4.619531464,5.111853369,0,0,0,0,0,0,0,0,0,0,0,0,2.35651059,1.444109763,-1.355828228
3134,PV,ICT,PV_ICT,0,0,0,0,0,0,0,0,8.210631248,2.179514412,-0.490204889,0,0,0,5.113997195,7.418994702,-1.584488352,0,0,0,0,0,0
3134,PV,NICT,PV_NICT,0,0,0,0,0,0,0,0,8.210631248,2.179514412,-0.490204889,0,0,0,0,0,0,6.948789896,1.22981986,2.448721262,0,0,0
3134,PV,NA1,PV_NA1,0,0,0,0,0,0,0,0,8.210631248,2.179514412,-0.490204889,0,0,0,0,0,0,0,0,0,2.35651059,1.444109763,-1.355828228
3134,BUS,ICT,BUS_ICT,0,0,0,0,0,0,0,0,0,0,0,3.789062118,5.908723849,0.615193725,5.113997195,7.418994702,-1.584488352,0,0,0,0,0,0
3134,BUS,NICT,BUS_NICT,0,0,0,0,0,0,0,0,0,0,0,3.789062118,5.908723849,0.615193725,0,0,0,6.948789896,1.22981986,2.448721262,0,0,0
3134,BUS,NA1,BUS_NA1,0,0,0,0,0,0,0,0,0,0,0,3.789062118,5.908723849,0.615193725,0,0,0,0,0,0,2.35651059,1.444109763,-1.355828228
3135,NMT,ICT,NMT_ICT,1,0,6.44300213,6.817278468,3.012741741,0,0,0,0,0,0,0,0,0,5.885605832,2.303383821,5.406829793,0,0,0,0,0,0
3135,NMT,NICT,NMT_NICT,0,0,6.44300213,6.817278468,3.012741741,0,0,0,0,0,0,0,0,0,0,0,0,5.613034646,-2.608506439,4.231320258,0,0,0
3135,NMT,NA1,NMT_NA1,0,0,6.44300213,6.817278468,3.012741741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.276216622,-7.257297557,0.743021245
3135,IPT,ICT,IPT_ICT,0,0,0,0,0,5.620389099,5.167650155,6.073664175,0,0,0,0,0,0,5.885605832,2.303383821,5.406829793,0,0,0,0,0,0
3135,IPT,NICT,IPT_NICT,0,0,0,0,0,5.620389099,5.167650155,6.073664175,0,0,0,0,0,0,0,0,0,5.613034646,-2.608506439,4.231320258,0,0,0
3135,IPT,NA1,IPT_NA1,0,0,0,0,0,5.620389099,5.167650155,6.073664175,0,0,0,0,0,0,0,0,0,0,0,0,4.276216622,-7.257297557,0.743021245
3135,PV,ICT,PV_ICT,0,0,0,0,0,0,0,0,5.299000078,2.071653341,2.643147148,0,0,0,5.885605832,2.303383821,5.406829793,0,0,0,0,0,0
3135,PV,NICT,PV_NICT,0,0,0,0,0,0,0,0,5.299000078,2.071653341,2.643147148,0,0,0,0,0,0,5.613034646,-2.608506439,4.231320258,0,0,0
3135,PV,NA1,PV_NA1,0,0,0,0,0,0,0,0,5.299000078,2.071653341,2.643147148,0,0,0,0,0,0,0,0,0,4.276216622,-7.257297557,0.743021245
3135,BUS,ICT,BUS_ICT,0,0,0,0,0,0,0,0,0,0,0,5.609296658,2.657180136,-2.213312842,5.885605832,2.303383821,5.406829793,0,0,0,0,0,0
3135,BUS,NICT,BUS_NICT,0,0,0,0,0,0,0,0,0,0,0,5.609296658,2.657180136,-2.213312842,0,0,0,5.613034646,-2.608506439,4.231320258,0,0,0
3135,BUS,NA1,BUS_NA1,0,0,0,0,0,0,0,0,0,0,0,5.609296658,2.657180136,-2.213312842,0,0,0,0,0,0,4.276216622,-7.257297557,0.743021245
3136,NMT,ICT,NMT_ICT,0,0,6.951549771,7.888611482,-0.735686101,0,0,0,0,0,0,0,0,0,7.384780692,4.865943522,5.608787148,0,0,0,0,0,0
3136,NMT,NICT,NMT_NICT,0,0,6.951549771,7.888611482,-0.735686101,0,0,0,0,0,0,0,0,0,0,0,0,5.878903669,6.320876621,2.983752397,0,0,0
3136,NMT,NA1,NMT_NA1,0,0,6.951549771,7.888611482,-0.735686101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.549876578,3.411085852,3.4200003
3136,IPT,ICT,IPT_ICT,0,0,0,0,0,7.338465039,5.878205565,3.629785969,0,0,0,0,0,0,7.384780692,4.865943522,5.608787148,0,0,0,0,0,0
3136,IPT,NICT,IPT_NICT,0,0,0,0,0,7.338465039,5.878205565,3.629785969,0,0,0,0,0,0,0,0,0,5.878903669,6.320876621,2.983752397,0,0,0
3136,IPT,NA1,IPT_NA1,0,0,0,0,0,7.338465039,5.878205565,3.629785969,0,0,0,0,0,0,0,0,0,0,0,0,5.549876578,3.411085852,3.4200003
3136,PV,ICT,PV_ICT,0,0,0,0,0,0,0,0,7.264310324,-1.942132682,-8.342275042,0,0,0,7.384780692,4.865943522,5.608787148,0,0,0,0,0,0
3136,PV,NICT,PV_NICT,0,0,0,0,0,0,0,0,7.264310324,-1.942132682,-8.342275042,0,0,0,0,0,0,5.878903669,6.320876621,2.983752397,0,0,0
3136,PV,NA1,PV_NA1,0,0,0,0,0,0,0,0,7.264310324,-1.942132682,-8.342275042,0,0,0,0,0,0,0,0,0,5.549876578,3.411085852,3.4200003
3136,BUS,ICT,BUS_ICT,1,0,0,0,0,0,0,0,0,0,0,6.179208322,4.611174562,2.291159984,7.384780692,4.865943522,5.608787148,0,0,0,0,0,0
3136,BUS,NICT,BUS_NICT,0,0,0,0,0,0,0,0,0,0,0,6.179208322,4.611174562,2.291159984,0,0,0,5.878903669,6.320876621,2.983752397,0,0,0
3136,BUS,NA1,BUS_NA1,0,0,0,0,0,0,0,0,0,0,0,6.179208322,4.611174562,2.291159984,0,0,0,0,0,0,5.549876578,3.411085852,3.4200003
3137,NMT,ICT,NMT_ICT,0,0,4.978837542,6.768412409,7.885259911,0,0,0,0,0,0,0,0,0,7.815171446,-0.885942567,-0.282505799,0,0,0,0,0,0
3137,NMT,NICT,NMT_NICT,0,0,4.978837542,6.768412409,7.885259911,0,0,0,0,0,0,0,0,0,0,0,0,5.135265531,-1.390019899,3.799681448,0,0,0
3137,NMT,NA1,NMT_NA1,1,0,4.978837542,6.768412409,7.885259911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.583466069,4.069336055,2.510328216
3137,IPT,ICT,IPT_ICT,0,0,0,0,0,7.413640076,5.839247845,4.102428664,0,0,0,0,0,0,7.815171446,-0.885942567,-0.282505799,0,0,0,0,0,0
3137,IPT,NICT,IPT_NICT,0,0,0,0,0,7.413640076,5.839247845,4.102428664,0,0,0,0,0,0,0,0,0,5.135265531,-1.390019899,3.799681448,0,0,0
3137,IPT,NA1,IPT_NA1,0,0,0,0,0,7.413640076,5.839247845,4.102428664,0,0,0,0,0,0,0,0,0,0,0,0,1.583466069,4.069336055,2.510328216
3137,PV,ICT,PV_ICT,0,0,0,0,0,0,0,0,4.593402503,4.356376385,-4.33658298,0,0,0,7.815171446,-0.885942567,-0.282505799,0,0,0,0,0,0
3137,PV,NICT,PV_NICT,0,0,0,0,0,0,0,0,4.593402503,4.356376385,-4.33658298,0,0,0,0,0,0,5.135265531,-1.390019899,3.799681448,0,0,0
3137,PV,NA1,PV_NA1,0,0,0,0,0,0,0,0,4.593402503,4.356376385,-4.33658298,0,0,0,0,0,0,0,0,0,1.583466069,4.069336055,2.510328216
3137,BUS,ICT,BUS_ICT,0,0,0,0,0,0,0,0,0,0,0,3.268088936,4.023162701,0.471575746,7.815171446,-0.885942567,-0.282505799,0,0,0,0,0,0
3137,BUS,NICT,BUS_NICT,0,0,0,0,0,0,0,0,0,0,0,3.268088936,4.023162701,0.471575746,0,0,0,5.135265531,-1.390019899,3.799681448,0,0,0
3137,BUS,NA1,BUS_NA1,0,0,0,0,0,0,0,0,0,0,0,3.268088936,4.023162701,0.471575746,0,0,0,0,0,0,1.583466069,4.069336055,2.510328216
3138,NMT,ICT,NMT_ICT,0,0,6.473471899,6.413517678,1.735353785,0,0,0,0,0,0,0,0,0,6.718656905,-2.193297016,3.786346042,0,0,0,0,0,0
3138,NMT,NICT,NMT_NICT,0,0,6.473471899,6.413517678,1.735353785,0,0,0,0,0,0,0,0,0,0,0,0,6.374300405,1.70370842,3.760911488,0,0,0
3138,NMT,NA1,NMT_NA1,0,0,6.473471899,6.413517678,1.735353785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.627626223,-9.726577571,0.6263517
3138,IPT,ICT,IPT_ICT,0,0,0,0,0,7.466434639,6.288210471,4.527354747,0,0,0,0,0,0,6.718656905,-2.193297016,3.786346042,0,0,0,0,0,0
3138,IPT,NICT,IPT_NICT,0,0,0,0,0,7.466434639,6.288210471,4.527354747,0,0,0,0,0,0,0,0,0,6.374300405,1.70370842,3.760911488,0,0,0
3138,IPT,NA1,IPT_NA1,0,0,0,0,0,7.466434639,6.288210471,4.527354747,0,0,0,0,0,0,0,0,0,0,0,0,5.627626223,-9.726577571,0.6263517
3138,PV,ICT,PV_ICT,0,0,0,0,0,0,0,0,5.45904954,3.346629627,4.243649448,0,0,0,6.718656905,-2.193297016,3.786346042,0,0,0,0,0,0
3138,PV,NICT,PV_NICT,1,0,0,0,0,0,0,0,5.45904954,3.346629627,4.243649448,0,0,0,0,0,0,6.374300405,1.70370842,3.760911488,0,0,0
3138,PV,NA1,PV_NA1,0,0,0,0,0,0,0,0,5.45904954,3.346629627,4.243649448,0,0,0,0,0,0,0,0,0,5.627626223,-9.726577571,0.6263517
3138,BUS,ICT,BUS_ICT,0,0,0,0,0,0,0,0,0,0,0,5.770657379,5.794731609,-1.25656526,6.718656905,-2.193297016,3.786346042,0,0,0,0,0,0
3138,BUS,NICT,BUS_NICT,0,0,0,0,0,0,0,0,0,0,0,5.770657379,5.794731609,-1.25656526,0,0,0,6.374300405,1.70370842,3.760911488,0,0,0
3138,BUS,NA1,BUS_NA1,0,0,0,0,0,0,0,0,0,0,0,5.770657379,5.794731609,-1.25656526,0,0,0,0,0,0,5.627626223,-9.726577571,0.6263517
3139,NMT,ICT,NMT_ICT,0,0,5.732358909,6.720204878,1.201345303,0,0,0,0,0,0,0,0,0,5.273311565,-0.417771356,-2.290091596,0,0,0,0,0,0
3139,NMT,NICT,NMT_NICT,0,0,5.732358909,6.720204878,1.201345303,0,0,0,0,0,0,0,0,0,0,0,0,4.095753101,-0.268728399,1.772405891,0,0,0
3139,NMT,NA1,NMT_NA1,0,0,5.732358909,6.720204878,1.201345303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.288455968,1.675649217,3.690990539
3139,IPT,ICT,IPT_ICT,0,0,0,0,0,6.418747913,5.838146897,3.987804433,0,0,0,0,0,0,5.273311565,-0.417771356,-2.290091596,0,0,0,0,0,0
3139,IPT,NICT,IPT_NICT,0,0,0,0,0,6.418747913,5.838146897,3.987804433,0,0,0,0,0,0,0,0,0,4.095753101,-0.268728399,1.772405891,0,0,0
3139,IPT,NA1,IPT_NA1,1,0,0,0,0,6.418747913,5.838146897,3.987804433,0,0,0,0,0,0,0,0,0,0,0,0,4.288455968,1.675649217,3.690990539
3139,PV,ICT,PV_ICT,0,0,0,0,0,0,0,0,7.282695559,2.056318164,1.333899717,0,0,0,5.273311565,-0.417771356,-2.290091596,0,0,0,0,0,0
3139,PV,NICT,PV_NICT,0,0,0,0,0,0,0,0,7.282695559,2.056318164,1.333899717,0,0,0,0,0,0,4.095753101,-0.268728399,1.772405891,0,0,0
3139,PV,NA1,PV_NA1,0,0,0,0,0,0,0,0,7.282695559,2.056318164,1.333899717,0,0,0,0,0,0,0,0,0,4.288455968,1.675649217,3.690990539
3139,BUS,ICT,BUS_ICT,0,0,0,0,0,0,0,0,0,0,0,3.96657,3.090788886,-4.31051619,5.273311565,-0.417771356,-2.290091596,0,0,0,0,0,0
3139,BUS,NICT,BUS_NICT,0,0,0,0,0,0,0,0,0,0,0,3.96657,3.090788886,-4.31051619,0,0,0,4.095753101,-0.268728399,1.772405891,0,0,0
3139,BUS,NA1,BUS_NA1,0,0,0,0,0,0,0,0,0,0,0,3.96657,3.090788886,-4.31051619,0,0,0,0,0,0,4.288455968,1.675649217,3.690990539
3140,NMT,ICT,NMT_ICT,0,0,6.846770775,7.78370189,4.978118433,0,0,0,0,0,0,0,0,0,6.506258466,3.608609437,2.822479869,0,0,0,0,0,0
3140,NMT,NICT,NMT_NICT,0,0,6.846770775,7.78370189,4.978118433,0,0,0,0,0,0,0,0,0,0,0,0,5.897593576,-0.409392059,2.058376693,0,0,0
3140,NMT,NA1,NMT_NA1,1,0,6.846770775,7.78370189,4.978118433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.904544923,2.779376168,4.898461048
3140,IPT,ICT,IPT_ICT,0,0,0,0,0,5.577442303,5.238557532,3.253863979,0,0,0,0,0,0,6.506258466,3.608609437,2.822479869,0,0,0,0,0,0
3140,IPT,NICT,IPT_NICT,0,0,0,0,0,5.577442303,5.238557532,3.253863979,0,0,0,0,0,0,0,0,0,5.897593576,-0.409392059,2.058376693,0,0,0
3140,IPT,NA1,IPT_NA1,0,0,0,0,0,5.577442303,5.238557532,3.253863979,0,0,0,0,0,0,0,0,0,0,0,0,5.904544923,2.779376168,4.898461048
3140,PV,ICT,PV_ICT,0,0,0,0,0,0,0,0,8.127906526,-4.80669341,9.522579314,0,0,0,6.506258466,3.608609437,2.822479869,0,0,0,0,0,0
3140,PV,NICT,PV_NICT,0,0,0,0,0,0,0,0,8.127906526,-4.80669341,9.522579314,0,0,0,0,0,0,5.897593576,-0.409392059,2.058376693,0,0,0
3140,PV,NA1,PV_NA1,0,0,0,0,0,0,0,0,8.127906526,-4.80669341,9.522579314,0,0,0,0,0,0,0,0,0,5.904544923,2.779376168,4.898461048
3140,BUS,ICT,BUS_ICT,0,0,0,0,0,0,0,0,0,0,0,2.643635758,3.247745259,0.951983638,6.506258466,3.608609437,2.822479869,0,0,0,0,0,0
3140,BUS,NICT,BUS_NICT,0,0,0,0,0,0,0,0,0,0,0,2.643635758,3.247745259,0.951983638,0,0,0,5.897593576,-0.409392059,2.058376693,0,0,0
3140,BUS,NA1,BUS_NA1,0,0,0,0,0,0,0,0,0,0,0,2.643635758,3.247745259,0.951983638,0,0,0,0,0,0,5.904544923,2.779376168,4.898461048
3141,NMT,ICT,NMT_ICT,0,0,3.87277258,7.485134437,2.074159781,0,0,0,0,0,0,0,0,0,7.996374117,1.616635205,-2.089580338,0,0,0,0,0,0
3141,NMT,NICT,NMT_NICT,0,0,3.87277258,7.485134437,2.074159781,0,0,0,0,0,0,0,0,0,0,0,0,3.855198073,-1.939744407,4.621021243,0,0,0
3141,NMT,NA1,NMT_NA1,0,0,3.87277258,7.485134437,2.074159781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.687616192,-5.307618789,7.657953824
3141,IPT,ICT,IPT_ICT,0,0,0,0,0,5.2991708,4.566568362,3.103915302,0,0,0,0,0,0,7.996374117,1.616635205,-2.089580338,0,0,0,0,0,0
3141,IPT,NICT,IPT_NICT,0,0,0,0,0,5.2991708,4.566568362,3.103915302,0,0,0,0,0,0,0,0,0,3.855198073,-1.939744407,4.621021243,0,0,0
3141,IPT,NA1,IPT_NA1,0,0,0,0,0,5.2991708,4.566568362,3.103915302,0,0,0,0,0,0,0,0,0,0,0,0,5.687616192,-5.307618789,7.657953824
3141,PV,ICT,PV_ICT,1,0,0,0,0,0,0,0,5.604627509,3.510829816,4.942747327,0,0,0,7.996374117,1.616635205,-2.089580338,0,0,0,0,0,0
3141,PV,NICT,PV_NICT,0,0,0,0,0,0,0,0,5.604627509,3.510829816,4.942747327,0,0,0,0,0,0,3.855198073,-1.939744407,4.621021243,0,0,0
3141,PV,NA1,PV_NA1,0,0,0,0,0,0,0,0,5.604627509,3.510829816,4.942747327,0,0,0,0,0,0,0,0,0,5.687616192,-5.307618789,7.657953824
3141,BUS,ICT,BUS_ICT,0,0,0,0,0,0,0,0,0,0,0,2.018235387,3.950091832,-3.257152116,7.996374117,1.616635205,-2.089580338,0,0,0,0,0,0
3141,BUS,NICT,BUS_NICT,0,0,0,0,0,0,0,0,0,0,0,2.018235387,3.950091832,-3.257152116,0,0,0,3.855198073,-1.939744407,4.621021243,0,0,0
3141,BUS,NA1,BUS_NA1,0,0,0,0,0,0,0,0,0,0,0,2.018235387,3.950091832,-3.257152116,0,0,0,0,0,0,5.687616192,-5.307618789,7.657953824
3142,NMT,ICT,NMT_ICT,0,0,5.9009057,5.9689362,12.26336664,0,0,0,0,0,0,0,0,0,7.816007037,1.487245838,-0.445511167,0,0,0,0,0,0
3142,NMT,NICT,NMT_NICT,1,0,5.9009057,5.9689362,12.26336664,0,0,0,0,0,0,0,0,0,0,0,0,5.096774505,4.014240453,4.068752811,0,0,0
3142,NMT,NA1,NMT_NA1,0,0,5.9009057,5.9689362,12.26336664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.618359465,-0.168610695,-0.637588074
3142,IPT,ICT,IPT_ICT,0,0,0,0,0,7.230083751,4.612239077,4.213862233,0,0,0,0,0,0,7.816007037,1.487245838,-0.445511167,0,0,0,0,0,0
3142,IPT,NICT,IPT_NICT,0,0,0,0,0,7.230083751,4.612239077,4.213862233,0,0,0,0,0,0,0,0,0,5.096774505,4.014240453,4.068752811,0,0,0
3142,IPT,NA1,IPT_NA1,0,0,0,0,0,7.230083751,4.612239077,4.213862233,0,0,0,0,0,0,0,0,0,0,0,0,2.618359465,-0.168610695,-0.637588074
3142,PV,ICT,PV_ICT,0,0,0,0,0,0,0,0,7.994267783,3.134610176,-2.815055768,0,0,0,7.816007037,1.487245838,-0.445511167,0,0,0,0,0,0
3142,PV,NICT,PV_NICT,0,0,0,0,0,0,0,0,7.994267783,3.134610176,-2.815055768,0,0,0,0,0,0,5.096774505,4.014240453,4.068752811,0,0,0
3142,PV,NA1,PV_NA1,0,0,0,0,0,0,0,0,7.994267783,3.134610176,-2.815055768,0,0,0,0,0,0,0,0,0,2.618359465,-0.168610695,-0.637588074
3142,BUS,ICT,BUS_ICT,0,0,0,0,0,0,0,0,0,0,0,5.718787763,3.50648561,4.118485545,7.816007037,1.487245838,-0.445511167,0,0,0,0,0,0
3142,BUS,NICT,BUS_NICT,0,0,0,0,0,0,0,0,0,0,0,5.718787763,3.50648561,4.118485545,0,0,0,5.096774505,4.014240453,4.068752811,0,0,0
3142,BUS,NA1,BUS_NA1,0,0,0,0,0,0,0,0,0,0,0,5.718787763,3.50648561,4.118485545,0,0,0,0,0,0,2.618359465,-0.168610695,-0.637588074
3143,NMT,ICT,NMT_ICT,0,0,5.397179344,5.711763091,1.160368836,0,0,0,0,0,0,0,0,0,7.979633012,2.70582377,6.316036188,0,0,0,0,0,0
3143,NMT,NICT,NMT_NICT,0,0,5.397179344,5.711763091,1.160368836,0,0,0,0,0,0,0,0,0,0,0,0,5.050240032,4.936138514,5.38100976,0,0,0
3143,NMT,NA1,NMT_NA1,0,0,5.397179344,5.711763091,1.160368836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.144633127,3.675609653,9.474113254
3143,IPT,ICT,IPT_ICT,0,0,0,0,0,7.658784154,4.122222694,2.933140158,0,0,0,0,0,0,7.979633012,2.70582377,6.316036188,0,0,0,0,0,0
3143,IPT,NICT,IPT_NICT,0,0,0,0,0,7.658784154,4.122222694,2.933140158,0,0,0,0,0,0,0,0,0,5.050240032,4.936138514,5.38100976,0,0,0
3143,IPT,NA1,IPT_NA1,0,0,0,0,0,7.658784154,4.122222694,2.933140158,0,0,0,0,0,0,0,0,0,0,0,0,6.144633127,3.675609653,9.474113254
3143,PV,ICT,PV_ICT,0,0,0,0,0,0,0,0,7.388762301,1.7167943,5.597013144,0,0,0,7.979633012,2.70582377,6.316036188,0,0,0,0,0,0
3143,PV,NICT,PV_NICT,0,0,0,0,0,0,0,0,7.388762301,1.7167943,5.597013144,0,0,0,0,0,0,5.050240032,4.936138514,5.38100976,0,0,0
3143,PV,NA1,PV_NA1,1,0,0,0,0,0,0,0,7.388762301,1.7167943,5.597013144,0,0,0,0,0,0,0,0,0,6.144633127,3.675609653,9.474113254
3143,BUS,ICT,BUS_ICT,0,0,0,0,0,0,0,0,0,0,0,2.931220394,3.54072238,2.764692708,7.979633012,2.70582377,6.316036188,0,0,0,0,0,0
3143,BUS,NICT,BUS_NICT,0,0,0,0,0,0,0,0,0,0,0,2.931220394,3.54072238,2.764692708,0,0,0,5.050240032,4.936138514,5.38100976,0,0,0
3143,BUS,NA1,BUS_NA1,0,0,0,0,0,0,0,0,0,0,0,2.931220394,3.54072238,2.764692708,0,0,0,0,0,0,6.144633127,3.675609653,9.474113254
3144,NMT,ICT,NMT_ICT,0,0,6.432262951,5.787900837,3.407261804,0,0,0,0,0,0,0,0,0,7.098244132,2.456941624,7.907020349,0,0,0,0,0,0
3144,NMT,NICT,NMT_NICT,0,0,6.432262951,5.787900837,3.407261804,0,0,0,0,0,0,0,0,0,0,0,0,5.142162172,3.579608413,4.505284545,0,0,0
3144,NMT,NA1,NMT_NA1,0,0,6.432262951,5.787900837,3.407261804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.945843669,-2.130904334,7.288937411
3144,IPT,ICT,IPT_ICT,0,0,0,0,0,6.952515077,5.004529291,2.905136508,0,0,0,0,0,0,7.098244132,2.456941624,7.907020349,0,0,0,0,0,0
3144,IPT,NICT,IPT_NICT,0,0,0,0,0,6.952515077,5.004529291,2.905136508,0,0,0,0,0,0,0,0,0,5.142162172,3.579608413,4.505284545,0,0,0
3144,IPT,NA1,IPT_NA1,0,0,0,0,0,6.952515077,5.004529291,2.905136508,0,0,0,0,0,0,0,0,0,0,0,0,2.945843669,-2.130904334,7.288937411
3144,PV,ICT,PV_ICT,1,0,0,0,0,0,0,0,5.743373858,4.895756347,10.54214966,0,0,0,7.098244132,2.456941624,7.907020349,0,0,0,0,0,0
3144,PV,NICT,PV_NICT,0,0,0,0,0,0,0,0,5.743373858,4.895756347,10.54214966,0,0,0,0,0,0,5.142162172,3.579608413,4.505284545,0,0,0
3144,PV,NA1,PV_NA1,0,0,0,0,0,0,0,0,5.743373858,4.895756347,10.54214966,0,0,0,0,0,0,0,0,0,2.945843669,-2.130904334,7.288937411
3144,BUS,ICT,BUS_ICT,0,0,0,0,0,0,0,0,0,0,0,2.255968171,6.028429323,1.319604768,7.098244132,2.456941624,7.907020349,0,0,0,0,0,0
3144,BUS,NICT,BUS_NICT,0,0,0,0,0,0,0,0,0,0,0,2.255968171,6.028429323,1.319604768,0,0,0,5.142162172,3.579608413,4.505284545,0,0,0
3144,BUS,NA1,BUS_NA1,0,0,0,0,0,0,0,0,0,0,0,2.255968171,6.028429323,1.319604768,0,0,0,0,0,0,2.945843669,-2.130904334,7.288937411
