recorded_date,response_id,Bridge,interview_station,gender,travel_mode,travel_mode_other,travel_group,mobility_aid,mobility_aid_other,travelled_before,trip_start_suburb,trip_end_suburb,trip_reason,trip_reason_other,trip_frequency,impact_time,impact_comfort,impact_safety,impact_connectivity,pattern_change_mode,pattern_change_time,pattern_change_freq,pattern_change_places,trip_alternative,age,postcode,education,employment_status,currently_studying,drivers_licence,household_under15,household_15_17,household_18plus,bridge_feedback
20/05/2025 10:19,R_939PFexEpYZH4dz,Kangaroo Point Bridge,Kangaroo point landing,Female, Pushbike  ,,alone,No,,Yes,East Brisbane ,City,Commute to my workplace,,Few times a week,Yes,Yes,Maybe,Yes,Yes,No,No,Yes,Used a bus,50-54,4169,Postgraduate Degree,Employed (paid work) typically working less than 35 hours a week,No,Car licence,0,1,2,"Nice bridge, great scenery and easy for transport. "
20/05/2025 10:23,R_9dvHUKTAvEaBK6J,Kangaroo Point Bridge,Kangaroo point landing,Male, Pushbike  ,,alone,No,,Yes,west end,West end,Fitness/exercise,,Rarely,No,No,No,No,No,No,No,No,Used a longer route,25-29,4101,Advanced Diploma and Diploma,Employed (paid work) typically working less than 35 hours a week,Yes,Car licence,0,0,3,
20/05/2025 10:25,R_9whGLXeKQztnui5,Kangaroo Point Bridge,Kangaroo point landing,Male,Personal E-bike  ,,alone,No,,Yes,Kangaroo Point,Kangaroo Point,To visit a park,,Daily,Yes,Yes,Yes,No,No,No,Maybe,Maybe,Used a longer route,60-64,4169,Bachelor Degree,Retired or on an age pension,No,No licence,0,0,4,"Hesitant at first being local to the area (lives directly adjacent), but it’s very convenient and use it regularly with story bridge closed. "
20/05/2025 10:30,R_9gZAcwmm2A4mYCs,Kangaroo Point Bridge,Kangaroo point landing,Male,Personal E-bike  ,,with one other person,No,,Yes,Kenmore,Kenmore,To go to a restaurant/ eat/drink,,Rarely,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Used a longer route,65-69,4069,Years 10/11/12,Retired or on an age pension,No,"Car licence,Other Licence",0,0,2,
20/05/2025 10:30,R_42y6Y9MDosSUyfn,Kangaroo Point Bridge,Kangaroo point landing,Female,Personal E-bike  ,,with one other person,No,,Yes,Kenmore,South Bank,To visit a park,,Rarely,No,Yes,No,No,No,No,No,Yes,Used a longer route,60-64,4069,Postgraduate Degree,Retired or on an age pension,No,Car licence,0,0,2,
20/05/2025 10:41,R_4Eoa7C88RHFAhgH,Kangaroo Point Bridge,Kangaroo point landing,Male, Pushbike  ,,alone,No,,Yes,Norman Park,Norman Park,Fitness/exercise,,Daily,No,Yes,No,Yes,Yes,No,Yes,Yes,Not travelled,65-69,4170,Advanced Diploma and Diploma,Retired or on an age pension,No,Car licence,0,0,1,Brilliant
20/05/2025 10:44,R_9G23ILHaG8XW3sg,Kangaroo Point Bridge,Kangaroo point landing,Male, Pushbike  ,,alone,No,,No,Brisbane City,Airport,Fitness/exercise,,Few times a week,Yes,Yes,Yes,Yes,No,No,No,Yes,Travelled to someplace else for the same purpose/reason/activity,18-24,4000,Years 10/11/12,Not currently working for any other reason,Yes,No licence,0,0,2,
20/05/2025 10:48,R_9H2cjtyq1bdxOJX,Kangaroo Point Bridge,Kangaroo point landing,Female, Pushbike  ,,with one other person,No,,Yes,East Brisbane ,South bank,Fitness/exercise,,Daily,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Used a bus,25-29,4169,Certificate III & IV,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,2,
20/05/2025 10:57,R_99idCuujXgH7DUm,Kangaroo Point Bridge,Kangaroo point landing,Male, Pushbike  ,,alone,No,,Yes,Toowong,South Bank,Fitness/exercise,,Rarely,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Travelled to someplace else for the same purpose/reason/activity,60-64,4068,Postgraduate Degree,Retired or on an age pension,No,Car licence,0,0,5,Very relaxing and pleasing to look at. 
20/05/2025 11:05,R_4niJimWntsqhvhF,Kangaroo Point Bridge,Kangaroo point landing,Male,Personal E-bike  ,,alone,No,,Yes,Southbank,Southbank,To experience the bridge,,Rarely,No,Yes,No,Yes,No,No,No,Yes,Used a longer route,75-79,4070,Bachelor Degree,Retired or on an age pension,No,Car licence,0,0,5,Very asthetically pleasing and beautifully designed
20/05/2025 11:10,R_9GwT6CALsD9uz38,Kangaroo Point Bridge,Kangaroo point landing,Male,Personal E-scooter   ,,alone,No,,Yes,Norman Park,City,Commute related to work,,Few times a week,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Used a longer route,50-54,4170,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,1,0,5,Perfect location and great design
20/05/2025 11:12,R_9MGdpUfnTm9KdrE,Kangaroo Point Bridge,Kangaroo point landing,Male, Pushbike  ,,alone,No,,Yes,Forest Lake,Forest Lake,Fitness/exercise,,Rarely,No,Yes,No,No,No,No,No,Yes,Used a longer route,55-59,4078,Advanced Diploma and Diploma,Employed (paid work) typically working 35 hours or more in a week,No,"Car licence,Motorcycle licence",0,0,3,Great bridge
20/05/2025 11:16,R_4PqbBjgBiWNQ9zY,Kangaroo Point Bridge,Kangaroo point landing,Female, Pushbike  ,,with one other person,No,,Yes,Taragendi,Taragendi,Fitness/exercise,,Rarely,No,Yes,Yes,No,No,No,No,No,Used a longer route,50-54,4272,Prefer not to answer,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,0,
20/05/2025 11:18,R_9aWRCef1j2iuK0i,Kangaroo Point Bridge,Kangaroo point landing,Male, Pushbike  ,,with one other person,No,,Yes,Taragindi ,Taragindi,Fitness/exercise,,Few times a month,No,Yes,Yes,Yes,No,No,No,Yes,Used a longer route,70-74,4272,Years 10/11/12,Retired or on an age pension,No,Car licence,0,0,2,Fantastic infrastructure and and super well connected in the city. Need more like it to get cars off the road. 
20/05/2025 11:45,R_4MMLuDbRubEAclL,Kangaroo Point Bridge,Kangaroo point landing,Male,Walk ,,alone,No,,Yes,East Brisbane,City,Fitness/exercise,,Few times a week,Yes,Yes,Yes,Yes,Yes,Maybe,No,Yes,Used a bus,25-29,4169,Years 10/11/12,Employed (paid work) typically working less than 35 hours a week,Yes,Car licence,0,0,3,
20/05/2025 15:06,R_42o8aNC9FFxAhKz,Kangaroo Point Bridge,City landing,Male,"Shared E-scooter (for example, Neuron or Lime) ",,with one other person,No,,Yes,Norman Park,Brisbane CBD,"To do personal business (Healthcare, hairdresser etc)",,Few times a week,Yes,Yes,Yes,Yes,No,No,Yes,No,Used a longer route,30-34,4170,Certificate III & IV,Employed (paid work) typically working less than 35 hours a week,No,Car licence,0,0,2,
20/05/2025 15:39,R_9HnmrK1VcdsorEL,Kangaroo Point Bridge,Kangaroo point landing,Male,Walk ,,alone,No,,Yes,City,Kangaroo point,Fitness/exercise,,Rarely,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Used a ferry,60-64,4120,Bachelor Degree,Retired or on an age pension,No,Car licence,0,0,2,Great bridge and want more active transport bridges.
20/05/2025 15:54,R_900IilSQZLihKjz,Kangaroo Point Bridge,Kangaroo point landing,Male,Walk ,,alone,No,,Yes,Kangaroo Point ,City,Fitness/exercise,,Daily,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Used a bus,70-74,4169,Certificate III & IV,Retired or on an age pension,No,Car licence,0,0,2,
20/05/2025 15:57,R_9GB1l1oW3LmVPIC,Kangaroo Point Bridge,Kangaroo point landing,Male,Walk ,,alone,No,,Yes,Kangaroo point,City,Fitness/exercise,,Daily,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Used a ferry,75-79,4169,Years 10/11/12,Retired or on an age pension,No,Car licence,0,0,2,
20/05/2025 16:15,R_9ikGSujISS34lm6,Kangaroo Point Bridge,Kangaroo point landing,Male, Pushbike  ,,alone,No,,Yes,City,Dockside,Fitness/exercise,,Few times a week,Yes,Yes,No,No,No,Yes,Yes,No,Used a longer route,40-44,4169,Years 9 and below,Employed (paid work) typically working less than 35 hours a week,No,No licence,2,0,2,
20/05/2025 16:30,R_4YREDADof9CuuS3,Kangaroo Point Bridge,Kangaroo point landing,Male, Pushbike  ,,alone,No,,Yes,Carina ,CBD ,Commute to my workplace,,Daily,Yes,Yes,Yes,Yes,No,No,No,No,Used a longer route,50-54,4152,Advanced Diploma and Diploma,Employed (paid work) typically working 35 hours or more in a week,No,"Car licence,Motorcycle licence,Other Licence",0,0,3,
20/05/2025 16:43,R_9ojxWtExyFVENcd,Kangaroo Point Bridge,City landing,Female,Personal E-scooter   ,,alone,No,,Yes,Hawthorne,Milton,Commute to my workplace,,Daily,Yes,Yes,No,Yes,No,No,Yes,No,Used a longer route,30-34,4171,Postgraduate Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,3,
20/05/2025 16:52,R_9lmep9xc8vHdm8g,Breakfast/ Yowoggera Bridge,Newstead landing,Male,Walk ,,alone,No,,No,Hamilton,Hamilton,Fitness/exercise,,Few times a week,No,Yes,Yes,Maybe,Yes,Yes,No,No,Not travelled,30-34,4030,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,3,
20/05/2025 17:14,R_9cuXmhkULbpUuZo,Breakfast/ Yowoggera Bridge,Newstead landing,Male,Walk ,,alone,No,,Yes,Manly,Manly,Fitness/exercise,,Rarely,Maybe,Maybe,Yes,Yes,No,No,No,Yes,Travelled to someplace else for the same purpose/reason/activity,25-29,4179,Advanced Diploma and Diploma,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,2,
20/05/2025 17:15,R_4I5ebPiXLKhkeIp,Breakfast/ Yowoggera Bridge,Newstead landing,Female,Walk ,,with one other person,No,,No,Ginos,Ginos,Fitness/exercise,,On most weekends,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Used a longer route,25-29,4179,Years 10/11/12,Employed (paid work) typically working less than 35 hours a week,Yes,Car licence,0,0,2,Yes
20/05/2025 17:18,R_4SAKyaNgyuHgEFj,Breakfast/ Yowoggera Bridge,Newstead landing,Male,Walk ,,alone,No,,No,Fortitude,Hamilton,Commute related to work,,Few times a week,Yes,Yes,Yes,Maybe,No,No,Yes,No,Used a bus,30-34,4007,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,1,0,2,
20/05/2025 17:24,R_9m3grqaaHePlP57,Breakfast/ Yowoggera Bridge,Newstead landing,Female,Walk ,,alone,No,,No,Hamilton,Fortitude,Commute related to work,,Rarely,Maybe,Maybe,Yes,Maybe,No,No,No,No,Used a longer route,35-39,4006,Bachelor Degree,Employed (paid work) typically working less than 35 hours a week,No,Car licence,0,0,2,
20/05/2025 17:28,R_4LaK5Tx3qKunlzD,Breakfast/ Yowoggera Bridge,Newstead landing,Male,Walk ,,with one other person,No,,No,Newstead,Newstead,Fitness/exercise,,Few times a week,Maybe,Yes,Yes,Yes,No,No,No,No,Used a car (as a driver),30-34,4034,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,1,
20/05/2025 17:40,R_41gxiaK6kc1770H,Breakfast/ Yowoggera Bridge,Newstead landing,Female,Walk ,,with one other person,No,,,Hamilton,Hamilton,Fitness/exercise,,Few times a week,Maybe,Yes,Yes,Yes,Maybe,No,No,No,Used a longer route,18-24,4007,Postgraduate Degree,Student receiving Youth Allowance/ Stipend,Yes,Car licence,0,0,6,
20/05/2025 17:40,R_4oNRurzHNRVNQ21,Breakfast/ Yowoggera Bridge,Newstead landing,Female,Walk ,,with one other person,No,,Yes,Hamilton,Hamilton,Fitness/exercise,,Few times a week,No,Yes,Yes,Yes,Yes,No,No,No,Used a longer route,55-59,4007,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,6,
20/05/2025 17:42,R_4PAsziTtrh6vSmk,Breakfast/ Yowoggera Bridge,Newstead landing,Male,Walk ,,with one other person,No,,Yes,Hamilton,Hamilton,Fitness/exercise,,Few times a month,No,Yes,Yes,Yes,Yes,No,No,Yes,Used a longer route,30-34,4011,Postgraduate Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,2,More walking 
20/05/2025 17:43,R_4WvVng2FYNrMoJj,Breakfast/ Yowoggera Bridge,Newstead landing,Female,Walk ,,with one other person,No,,Yes,Hamilton,Hamilton,Fitness/exercise,,On most weekends,Yes,Yes,Yes,Yes,,,Yes,,Used a longer route,25-29,4011,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,2,
20/05/2025 17:48,R_4mszl7c8ZFwBGmD,Breakfast/ Yowoggera Bridge,Newstead landing,Female,Walk ,,with one other person,No,,Yes,Hamilton,Newstead,To go to a restaurant/ eat/drink,,Daily,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Not travelled,25-29,4007,Postgraduate Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,3,0,2,
20/05/2025 17:49,R_4uGpNWxlSXWn6gh,Breakfast/ Yowoggera Bridge,Newstead landing,Male,Walk ,,with two other persons,No,,Yes,Hamilton,Hamilton,Fitness/exercise,,Few times a week,Yes,Yes,Yes,Yes,No,No,No,No,Used a longer route,35-39,4007,Graduate Diploma and Graduate Certificate,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,3,0,2,
20/05/2025 17:55,R_4j1CLE8wPQKzkgc,Breakfast/ Yowoggera Bridge,Newstead landing,Male,Walk ,,alone,No,,No,Newstead,Hamilton,Commute related to work,,Few times a week,Yes,Yes,Yes,Maybe,Yes,No,No,No,Used a car (as a driver),30-34,4013,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,1,
20/05/2025 17:59,R_9RUw4svHFdnry1j,Breakfast/ Yowoggera Bridge,Newstead landing,Female,Walk ,,with one other person,No,,Yes,New farm,New farm,Fitness/exercise,,On most weekends,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Used a longer route,25-29,4005,Postgraduate Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,1,
20/05/2025 17:59,R_9FDJvzm60g3J8Mn,Breakfast/ Yowoggera Bridge,Newstead landing,Female,Walk ,,alone,No,,Yes,Fortitude,Fortitude,Fitness/exercise,,Few times a week,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Travelled to someplace else for the same purpose/reason/activity,50-54,4078,Advanced Diploma and Diploma,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,1,2,
22/05/2025 9:38,R_91WLu7V3fwJ9Hf5,Kangaroo Point Bridge,Kangaroo point landing,Female,Walk ,,alone,No,,Yes,Kangaroo point,Kangaroo point ,"To do personal business (Healthcare, hairdresser etc)",,Few times a week,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Used a ferry,40-44,4169,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,2,"Simple way to head into the city , easier than waiting for ferry  "
22/05/2025 9:44,R_4vjkBioAjJm907E,Kangaroo Point Bridge,City landing,Female,Walk ,,with one other person,No,,Yes,Carina Heights,Carina Heights,To experience the bridge,,Rarely,No,Yes,Yes,Yes,No,No,Yes,Yes,Not travelled,70-74,4152,Postgraduate Degree,Retired or on an age pension,No,Car licence,0,0,2,Really enjoy it
22/05/2025 9:58,R_4fjlPzaKRCNsXcr,Kangaroo Point Bridge,City landing,Female,Walk ,,with one other person,No,,Yes,Kangaroo Point,Kangaroo Point,To visit a park,,Rarely,Yes,Yes,Yes,Yes,No,No,No,Yes,Used a longer route,45-49,7250,Certificate III & IV,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,1,0,2,Fantastic bridge
22/05/2025 9:59,R_9rZNHoGYKyE1oLB,Kangaroo Point Bridge,City landing,Female,Walk ,,alone,No,,No,Kangaroo point c,City,Commute related to work,,Daily,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Used a bus,50-54,4169,Postgraduate Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,1,Increased connectivity and accessibility 
22/05/2025 10:10,R_4FsOHFUmNkgH3xv,Kangaroo Point Bridge,City landing,Female,Walk ,,with one other person,No,,Yes,CBD,CBD,To experience the bridge,,Rarely,No,No,No,No,No,No,No,Yes,Not travelled,40-44,4305,Bachelor Degree,Employed (paid work) typically working less than 35 hours a week,No,Car licence,2,0,2,Really nice 
22/05/2025 17:30,R_9EVYYOYJcAlQJ0O,Kangaroo Point Bridge,Kangaroo point landing,Male,Walk ,,alone,No,,No,CBD,CBD,Fitness/exercise,,Few times a week,No,Yes,Yes,Yes,No,No,No,No,Travelled to someplace else for the same purpose/reason/activity,18-24,4000,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,Yes,Car licence,0,0,4,
22/05/2025 17:38,R_9zddbWgotJexU53,Kangaroo Point Bridge,Kangaroo point landing,Male,Walk ,,alone,No,,Yes,Kamgaroo point,City,To go shopping,,Daily,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Used Taxi/RideShare (Uber, Didi, etc)",35-39,4169,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,No licence,0,0,1,
22/05/2025 17:42,R_4Fg4CJAKUJ8AGDn,Kangaroo Point Bridge,Kangaroo point landing,Male,Walk ,,alone,No,,No,Kangaroo Point,City,Visiting family/ friends/relatives/ social visit,,Rarely,Yes,Yes,Yes,Maybe,No,No,No,No,Used a bus,30-34,2194,Graduate Diploma and Graduate Certificate,Employed (paid work) typically working 35 hours or more in a week,No,"Car licence,Motorcycle licence",0,0,1,
22/05/2025 17:47,R_4ZDNbz1P29dSL7o,Kangaroo Point Bridge,Kangaroo point landing,Female,Walk ,,alone,No,,Yes,Kangaroo point,Kangaroo Point,Fitness/exercise,,Few times a week,Maybe,Yes,Yes,No,Yes,No,Yes,No,Used a ferry,60-64,4169,Graduate Diploma and Graduate Certificate,Retired or on an age pension,No,Car licence,0,0,1,
22/05/2025 17:54,R_4n9vOGsv90zrXLH,Kangaroo Point Bridge,Kangaroo point landing,Female,Walk ,,with one other person,No,,Yes,Kangaroo Point,Kangaroo Point,To go shopping,,Few times a week,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Used a longer route,25-29,4169,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,3,
22/05/2025 17:58,R_4TKS23XPLfWmpt6,Kangaroo Point Bridge,Kangaroo point landing,Female,Walk ,,alone,No,,Yes,Kangaroo,Kangaroo,"Other activity, please specify",Pick something up,Few times a month,Yes,Yes,Yes,Maybe,Yes,Maybe,Yes,Yes,Used a longer route,35-39,4107,Graduate Diploma and Graduate Certificate,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,2,0,2,
22/05/2025 18:30,R_488gZiAf7rpoFtT,Kangaroo Point Bridge,Kangaroo point landing,Female,Walk ,,with one other person,No,,No,Kangaroo point,Kangaroo point,To experience the bridge,,Rarely,Yes,Yes,Yes,Yes,Yes,No,No,Yes,"Used Taxi/RideShare (Uber, Didi, etc)",40-44,4503,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,2,0,2,Enjoyable bridge - increase walks into the city when in town
22/05/2025 18:32,R_4J2a4NBCujXEyI0,Kangaroo Point Bridge,Kangaroo point landing,Male,Walk ,,with one other person,No,,Yes,Kamgaroo,Kangaroo,"Other activity, please specify",Walk the dog,Few times a week,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Travelled to someplace else for the same purpose/reason/activity,25-29,4169,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,2,
22/05/2025 18:36,R_4JOzTSKJDJAiBWP,Kangaroo Point Bridge,Kangaroo point landing,Male,Walk ,,alone,No,,Yes,East brisbane,CBD,Visiting family/ friends/relatives/ social visit,,Few times a month,No,Yes,Maybe,Maybe,Yes,No,No,No,"Used Taxi/RideShare (Uber, Didi, etc)",55-59,4101,Certificate I/II,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,2,0,2,
22/05/2025 18:39,R_9fw9px0IFppCBl1,Kangaroo Point Bridge,Kangaroo point landing,Female,Walk ,,with one other person,No,,No,Kangaroo point,Kangaroo point ,Fitness/exercise,,Rarely,Yes,Yes,Yes,Yes,No,No,No,No,Used a car (as a driver),55-59,4128,Years 10/11/12,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,2,"Nice design , enhances the city "
22/05/2025 18:45,R_92SHR9cWXwJtDtY,Kangaroo Point Bridge,Kangaroo point landing,Male,Walk ,,alone,No,,Yes,City ,City,Fitness/exercise,,Few times a month,Yes,Yes,Yes,Yes,Yes,No,No,No,Used a longer route,60-64,4000,Postgraduate Degree,Employed (paid work) typically working 35 hours or more in a week,No,"Car licence,Motorcycle licence",0,0,1,Ease of acccess 
22/05/2025 18:58,R_9FC2zkO0QMEQLJf,Kangaroo Point Bridge,Kangaroo point landing,Female,Walk ,,with one other person,No,,Yes,Bardon,Kangaroo point,Fitness/exercise,,Few times a week,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Travelled to someplace else for the same purpose/reason/activity,70-74,4560,Bachelor Degree,Retired or on an age pension,No,Car licence,0,0,2,
22/05/2025 18:59,R_9hQpzalJXy1nDLn,Kangaroo Point Bridge,Kangaroo point landing,Male,Walk ,,alone,No,,Yes,Kangaroo point,Kangaroo point ,Fitness/exercise,,Daily,Yes,Yes,Yes,Yes,No,No,Yes,No,Used a longer route,55-59,4169,Certificate III & IV,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,2,Ease of access
24/05/2025 8:20,R_9rjPfqv2ZeE8hDo,Breakfast/ Yowoggera Bridge,Newstead landing,Female, Pushbike  ,,with one other person,No,,Yes,Albion,Brisbane City,Commute to my workplace,,Few times a week,Yes,Yes,Yes,Yes,No,No,No,Yes,Used a bus,25-29,4010,Bachelor Degree,Employed (paid work) typically working less than 35 hours a week,No,Car licence,1,0,2,
24/05/2025 8:22,R_9ylzdpoBoMMZTR2,Breakfast/ Yowoggera Bridge,Newstead landing,Male,Walk ,,with two other persons,No,,Yes,Bowen Hills,Bowen Hills,Fitness/exercise,,Daily,No,Yes,Yes,Maybe,No,Yes,Yes,Yes,Travelled to someplace else for the same purpose/reason/activity,35-39,4006,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,"Car licence,Other Licence",2,1,2,Nice track to go for a run
